ID,Player,Team,Position,RkOv,Status,FPts,FP/G,GP,FG-,3PTM,FT-,PTS,OREB,REB,AST,ST,BLK,TO,TF,EJ,3D,2D
*04hon*,Yakuba Ouattara,(N/A),"G,Flx",1626,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0017z*,Bo Outlaw,(N/A),"F,Flx",1627,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0019a*,Travis Outlaw,(N/A),"F,Flx",1628,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059im*,Tariq Owens,(N/A),"F,Flx",1629,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*000zo*,Zaza Pachulia,(N/A),"C,Flx",1630,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ybc*,Jaysean Paige,(N/A),"G,Flx",1631,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042oe*,Marcus Paige,(N/A),"G,Flx",1632,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059qa*,James Palmer Jr.,(N/A),"G,Flx",1633,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*023vc*,Kevin Palmer,(N/A),"G,F,Flx",1634,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05yaa*,Trayvon Palmer,(N/A),"G,Flx",1635,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059wu*,Bubu Palo,(N/A),"G,Flx",1636,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wn0*,Kevin Pangos,(N/A),"G,Flx",1637,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042n9*,Georgios Papagiannis,(N/A),"C,Flx",1638,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ngc*,Kostas Papanikolaou,(N/A),"F,Flx",1639,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02gvk*,Jeremy Pargo,GS,"G,Flx",1640,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02v2t*,Jabari Parker,(N/A),"F,Flx",1641,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03zl2*,Bobby Ray Parks Jr.,(N/A),"G,Flx",1642,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pn*,Chandler Parsons,(N/A),"F,Flx",1643,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzb*,Devonte Patterson,(N/A),"F,Flx",1646,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01scu*,Patrick Patterson,(N/A),"F,Flx",1647,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewh*,Justin Patton,(N/A),"C,Flx",1648,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*044td*,Brandon Paul,(N/A),"G,Flx",1649,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04l1u*,L.J. Peak,(N/A),"G,Flx",1650,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04vyd*,Norvel Pelle,(N/A),"C,Flx",1652,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mnq*,Drew Pember,(N/A),"F,Flx",1653,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wm7*,Kleon Penn,(N/A),"C,Flx",1655,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06kxd*,Maozinha Pereira,(N/A),"F,Flx",1656,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059fw*,Josh Perkins,(N/A),"G,Flx",1657,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00105*,Kendrick Perkins,(N/A),"C,Flx",1658,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04k4q*,London Perrantes,(N/A),"G,Flx",1659,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qsz*,Reggie Perry,(N/A),"F,Flx",1660,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04exh*,Alec Peters,(N/A),"F,Flx",1662,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059cm*,Lamar Peters,(N/A),"G,Flx",1663,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xog*,John Petty,(N/A),"G,Flx",1665,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04zi8*,Tarik Phillip,(N/A),"G,Flx",1666,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wvv*,Jamorko Pickett,(N/A),"F,Flx",1667,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0665c*,Nate Pierre-Louis,(N/A),"F,Flx",1668,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00131*,Mickael Pietrus,(N/A),"G,F,Flx",1669,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055ol*,Isaiah Pineiro,(N/A),"G,Flx",1670,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04uq6*,Theo Pinson,(N/A),"G,Flx",1671,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059vm*,Kavion Pippen,(N/A),"C,Flx",1672,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*043i5*,Marshall Plumlee,(N/A),"C,Flx",1673,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfq*,Miles Plumlee,(N/A),"F,C,Flx",1674,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052h2*,Vincent Poirier,(N/A),"C,Flx",1676,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06psv*,Tyler Polley,(N/A),"F,Flx",1678,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyz*,Quincy Pondexter,(N/A),"G,F,Flx",1679,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059fz*,Shamorie Ponds,(N/A),"G,Flx",1680,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03nws*,Malik Pope,(N/A),"F,Flx",1682,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031lq*,Otto Porter,(N/A),"F,Flx",1684,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00102*,James Posey,(N/A),"G,F,Flx",1685,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06gnp*,Justin Powell,(N/A),"G,Flx",1687,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qsv*,Myles Powell,(N/A),"G,Flx",1688,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*047j6*,Alex Poythress,(N/A),"F,Flx",1689,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04rvz*,Billy Preston,(N/A),"F,Flx",1690,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enm*,A.J. Price,PHO,"G,Flx",1692,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mnt*,Charles Pride,(N/A),"G,Flx",1693,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02oyy*,Pablo Prigioni,(N/A),"G,Flx",1694,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0012k*,Tayshaun Prince,(N/A),"F,Flx",1696,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042o2*,Zhou Qi,(N/A),"F,Flx",1699,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*044tf*,Tim Quarterman,(N/A),"G,Flx",1700,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0015t*,Chris Quinn,(N/A),"G,Flx",1702,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03llv*,Ivan Rabb,(N/A),"F,Flx",1703,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xo8*,Brandon Rachal,(N/A),"G,Flx",1704,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moj*,Tyrece Radford,(N/A),"G,Flx",1705,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*033b7*,Miroslav Raduljica,(N/A),"C,Flx",1707,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*045gs*,Chasson Randle,(N/A),"G,Flx",1709,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wp0*,Levi Randolph,(N/A),"G,Flx",1710,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018o*,Shavlik Randolph,(N/A),"F,Flx",1711,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04k0r*,Xavier Rathan-Mayes,(N/A),"G,Flx",1712,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055ok*,Josh Reaves,(N/A),"G,Flx",1714,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018d*,JJ Redick,(N/A),"G,Flx",1715,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04eww*,Davon Reed,(N/A),"G,Flx",1716,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02x6i*,Willie Reed,(N/A),"F,C,Flx",1717,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0664x*,A.J. Reeves,(N/A),"G,Flx",1718,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xkz*,Nate Renfro,(N/A),"F,Flx",1719,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xl8*,Cameron Reynolds,HOU,"G,F,Flx",1720,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00501*,Darius Rice,(N/A),"F,Flx",1721,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06cem*,SirJabari Rice,(N/A),"G,Flx",1722,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uzt*,Ryan Richards,(N/A),"F,C,Flx",1724,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0051o*,Anthony Richardson,(N/A),"F,Flx",1725,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nh*,Malachi Richardson,(N/A),"G,Flx",1727,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfa*,Austin Rivers,(N/A),"G,Flx",1730,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031md*,Andre Roberson,BKN,"G,F,Flx",1731,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01ng3*,Lawrence Roberts,(N/A),"F,Flx",1732,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hrv*,Nate Roberts,(N/A),"C,Flx",1733,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04hop*,Devin Robinson,(N/A),"G,F,Flx",1734,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*015xx*,Frank Robinson,(N/A),"G,Flx",1735,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06prj*,Galen Robinson,(N/A),"G,Flx",1736,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03aqc*,Glenn Robinson,(N/A),"G,F,Flx",1737,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qrq*,Jerome Robinson,(N/A),"G,Flx",1738,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*056ap*,Justin Robinson,(N/A),"G,Flx",1739,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0017t*,Nate Robinson,NO,"G,Flx",1740,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nf5*,Thomas Robinson,(N/A),"F,C,Flx",1741,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pp*,Isaiah Roby,(N/A),"F,Flx",1742,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01nal*,Leon Rodgers,(N/A),"F,Flx",1743,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uzp*,Magnum Rolle,(N/A),"F,C,Flx",1744,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00107*,Rajon Rondo,(N/A),"G,Flx",1745,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005ka*,Derrick Rose,(N/A),"G,Flx",1746,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nf8*,Terrence Ross,(N/A),"G,Flx",1747,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enw*,Ricky Rubio,CLE,"G,Flx",1748,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005kl*,Brandon Rush,POR,"G,F,Flx",1750,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06pvt*,Cormac Ryan,(N/A),"G,Flx",1751,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moz*,Neal Sako,(N/A),"C,Flx",1752,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051oz*,Luka Samanic,(N/A),"F,Flx",1754,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xm0*,Brandon Sampson,(N/A),"G,Flx",1755,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03ku5*,JaKarr Sampson,(N/A),"F,Flx",1756,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03knf*,Orlando Sanchez,(N/A),"F,Flx",1758,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyo*,Larry Sanders,(N/A),"F,C,Flx",1760,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfw*,Tomas Satoransky,(N/A),"G,Flx",1764,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00104*,Brian Scalabrine,(N/A),"F,C,Flx",1765,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05x7g*,Jordan Schakel,(N/A),"F,Flx",1766,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pm*,Admiral Schofield,(N/A),"F,Flx",1767,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ng7*,Mike Scott,(N/A),"F,Flx",1768,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059xh*,Mike Scott,(N/A),"G,Flx",1769,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wou*,Shannon Scott,(N/A),"G,Flx",1770,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05r0c*,Tre Scott,(N/A),"F,Flx",1771,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qsy*,Jay Scrubb,(N/A),"G,Flx",1772,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00110*,Thabo Sefolosha,(N/A),"G,F,Flx",1775,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04sy3*,Renaldas Seibutis,LAC,"G,Flx",1776,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03byj*,Wayne Selden Jr.,(N/A),"G,Flx",1777,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0016a*,Ramon Sessions,(N/A),"G,Flx",1778,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qyy*,Nate Sestina,(N/A),"F,Flx",1779,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0663t*,Jaden Shackelford,(N/A),"G,Flx",1780,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051py*,Marial Shayok,(N/A),"G,F,Flx",1782,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ngi*,Tornike Shengelia,(N/A),"F,Flx",1783,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059g5*,Simi Shittu,(N/A),"F,C,Flx",1784,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xp4*,Devontae Shuler,(N/A),"G,Flx",1785,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027p1*,Iman Shumpert,BKN,"G,F,Flx",1787,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wox*,Jordan Sibert,(N/A),"G,Flx",1788,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02gxk*,Xavier Silas,(N/A),"G,Flx",1789,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052c5*,Chris Silva,(N/A),"F,Flx",1790,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04415*,Borisa Simanic,(N/A),"F,Flx",1791,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03se0*,Jonathon Simmons,(N/A),"G,F,Flx",1792,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04is8*,Kobi Simmons,(N/A),"G,Flx",1793,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uw9*,Aamir Simms,(N/A),"F,Flx",1794,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03lgl*,Justin Simon,(N/A),"G,Flx",1795,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qsm*,Marko Simonovic,(N/A),"C,Flx",1796,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0392b*,DeShawn Sims,(N/A),"F,Flx",1798,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pi*,Kyle Singler,(N/A),"G,F,Flx",1799,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00qra*,James Singleton,(N/A),"F,Flx",1800,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051ph*,Deividas Sirvydis,(N/A),"G,Flx",1801,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06iei*,Dmytro Skapintsev,(N/A),"C,Flx",1802,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mnv*,Brandon Slater,(N/A),"F,Flx",1803,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*049s8*,Nik Slavica,(N/A),"F,Flx",1804,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pj*,Alen Smailagic,(N/A),"F,Flx",1806,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wqq*,Javonte Smart,(N/A),"G,Flx",1808,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uuk*,Chris Smith,(N/A),"G,F,Flx",1809,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0201u*,Ish Smith,(N/A),"G,Flx",1811,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0012a*,JR Smith,(N/A),"G,F,Flx",1812,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018s*,Jason Smith,(N/A),"F,C,Flx",1813,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*000zq*,Josh Smith,(N/A),"F,Flx",1814,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hsl*,Malachi Smith,(N/A),"G,Flx",1815,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03lgj*,Ray Smith,(N/A),"F,Flx",1816,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xbb*,Scoochie Smith,(N/A),"G,Flx",1817,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qrt*,Zhaire Smith,(N/A),"G,Flx",1819,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qvt*,Xavier Sneed,(N/A),"F,Flx",1820,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031m7*,Tony Snell,(N/A),"G,Flx",1821,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03kub*,Richard Solomon,OKC,"F,Flx",1822,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moa*,Roman Sorkin,(N/A),"F,Flx",1824,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0389e*,James Southerland,(N/A),"F,Flx",1825,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsw*,Ray Spalding,(N/A),"F,Flx",1827,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005ld*,Marreese Speights,(N/A),"F,C,Flx",1828,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qs7*,Omari Spellman,(N/A),"F,C,Flx",1829,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xhv*,Jonathan Stark,(N/A),"G,Flx",1831,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03c0b*,D.J. Stephens,(N/A),"F,Flx",1833,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uza*,Lance Stephenson,(N/A),"F,Flx",1835,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06qdx*,Erik Stevenson,(N/A),"G,Flx",1836,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wvy*,D.J. Stewart,(N/A),"G,Flx",1838,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xge*,Elijah Stewart,(N/A),"G,Flx",1839,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e71*,Jarnell Stokes,(N/A),"F,Flx",1841,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03llt*,Diamond Stone,(N/A),"C,Flx",1842,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02h2k*,Julyan Stone,(N/A),"G,F,Flx",1843,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0012s*,Rodney Stuckey,(N/A),"G,Flx",1844,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03za1*,Scott Suggs,TOR,"G,Flx",1845,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0480c*,Rasheed Sulaimon,(N/A),"G,Flx",1846,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfl*,Jared Sullinger,(N/A),"F,C,Flx",1847,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04exf*,Edmond Sumner,(N/A),"G,Flx",1848,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*004zj*,Bob Sura,(N/A),"G,Flx",1849,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qvh*,Dwayne Sutton,(N/A),"F,Flx",1850,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewq*,Caleb Swanigan,(N/A),"F,C,Flx",1851,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ya8*,Craig Sword,(N/A),"G,Flx",1852,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wqx*,Keifer Sykes,(N/A),"G,Flx",1853,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05x7f*,Anthony Tarke,(N/A),"G,Flx",1854,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e77*,Edy Tavares,(N/A),"C,Flx",1855,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059ws*,BJ Taylor,(N/A),"G,Flx",1856,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00515*,Donell Taylor,(N/A),"G,Flx",1857,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*048yg*,Isaiah Taylor,(N/A),"G,Flx",1858,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01eni*,Jermaine Taylor,(N/A),"G,Flx",1859,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzj*,Marlon Taylor,(N/A),"G,Flx",1860,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01en2*,Jeff Teague,(N/A),"G,Flx",1861,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uux*,MaCio Teague,(N/A),"G,Flx",1862,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nft*,Marquis Teague,(N/A),"G,Flx",1863,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02oe8*,Mirza Teletovic,(N/A),"F,Flx",1864,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mo4*,Christian Terrell,(N/A),"G,Flx",1866,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xhw*,Jared Terrell,(N/A),"G,Flx",1867,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xk5*,Emanuel Terry,(N/A),"F,Flx",1868,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0011q*,Jason Terry,(N/A),"G,Flx",1869,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qth*,Tyrell Terry,(N/A),"G,Flx",1870,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzo*,Jon Teske,(N/A),"C,Flx",1871,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enp*,Hasheem Thabeet,(N/A),"C,Flx",1872,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0393m*,Adonis Thomas,(N/A),"F,Flx",1874,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027q9*,Isaiah Thomas,(N/A),"G,Flx",1876,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsf*,Khyri Thomas,(N/A),"G,Flx",1877,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02gxo*,Lance Thomas,(N/A),"G,F,Flx",1878,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02gxq*,Malcolm Thomas,(N/A),"F,Flx",1879,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052q1*,Matt Thomas,(N/A),"G,Flx",1880,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
