"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*058zc*","Aric Holman","(N/A)","F,C,Flx","980","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03trr*","Jonathan Holmes","(N/A)","F,Flx","981","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q3*","Daulton Hommes","(N/A)","F,Flx","984","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apy*","Rodney Hood","(N/A)","G,Flx","986","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c6y*","Scotty Hopson","(N/A)","G,Flx","988","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mof*","DJ Horne","(N/A)","G,Flx","989","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666a*","Jeriah Horne","(N/A)","F,Flx","990","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qui*","Markus Howard","(N/A)","G,Flx","993","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052lc*","William Howard","(N/A)","F,Flx","994","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038oh*","Richard Howell","(N/A)","F,Flx","995","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06236*","Trevor Hudgins","(N/A)","G,Flx","996","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6w*","Josh Huestis","(N/A)","F,Flx","997","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qta*","Elijah Hughes","(N/A)","G,Flx","998","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xlp*","Isaac Humphries","(N/A)","F,Flx","999","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux6*","Feron Hunt","(N/A)","F,Flx","1000","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ag*","Chase Hunter","(N/A)","G,Flx","1001","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwp*","R.J. Hunter","(N/A)","G,Flx","1002","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uun*","Matthew Hurt","(N/A)","F,Flx","1004","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrz*","Chandler Hutchison","(N/A)","F,Flx","1005","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6x*","Damien Inglis","(N/A)","F,Flx","1007","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ll4*","Ike Iroegbu","(N/A)","G,Flx","1008","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewx*","Wes Iwundu","(N/A)","G,F,Flx","1011","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewv*","Frank Jackson","(N/A)","G,Flx","1013","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06moo*","Josiah-Jordan James","(N/A)","G,Flx","1020","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pk*","Justin James","(N/A)","G,F,Flx","1021","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041f7*","Mike James","(N/A)","G,Flx","1022","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0483j*","Stefan Jankovic","(N/A)","F,Flx","1023","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uxx*","DeJon Jarreau","(N/A)","G,Flx","1025","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049s7*","Jonathan Jeanne","(N/A)","C,Flx","1027","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1w*","Amile Jefferson","(N/A)","F,Flx","1028","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xoc*","Damien Jefferson","(N/A)","F,Flx","1029","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06375*","Drake Jeffries","(N/A)","G,Flx","1031","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfn*","John Jenkins","(N/A)","G,F,Flx","1032","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enu*","Brandon Jennings","(N/A)","G,Flx","1033","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623j*","Theo John","(N/A)","F,Flx","1036","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04w4k*","BJ Johnson","(N/A)","F,Flx","1038","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nk*","Brice Johnson","(N/A)","F,Flx","1039","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r81*","Dakari Johnson","(N/A)","C,Flx","1041","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujl*","David Johnson","(N/A)","G,Flx","1042","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067x0*","Jalen Johnson","(N/A)","G,Flx","1043","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hht*","Javan Johnson","(N/A)","F,Flx","1045","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbu*","Jaylen Johnson","(N/A)","F,Flx","1046","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e76*","Nick Johnson","(N/A)","G,Flx","1049","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz1*","Tyler Johnson","(N/A)","G,Flx","1051","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngj*","Darius Johnson-Odom","(N/A)","G,Flx","1052","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hsk*","Jarkel Joiner","(N/A)","G,Flx","1053","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484k*","Jalen Jones","(N/A)","G,F,Flx","1060","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04za3*","Jemerrio Jones","(N/A)","G,F,Flx","1061","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mon*","Lance Jones","(N/A)","G,Flx","1064","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfs*","Perry Jones","(N/A)","F,Flx","1066","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hki*","Keshawn Justice","(N/A)","F,Flx","1070","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p7*","Mfiondu Kabengele","(N/A)","F,C,Flx","1072","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393u*","Myck Kabongo","(N/A)","G,Flx","1073","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04414*","Nikola Kalinic","(N/A)","F,Flx","1075","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrt*","Gabe Kalscheur","(N/A)","G,Flx","1076","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwo*","Frank Kaminsky","(N/A)","C,Flx","1079","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz2*","Michalis Kamperidis","(N/A)","F,Flx","1080","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p2*","Enes Kanter","(N/A)","C,Flx","1081","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j7d*","D.J. Kennedy","(N/A)","G,F,Flx","1085","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ld*","Stanton Kidd","(N/A)","F,Flx","1087","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06376*","Sacha Killeya-Jones","(N/A)","F,Flx","1089","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lg0*","Sean Kilpatrick","(N/A)","G,Flx","1090","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsz*","George King","(N/A)","G,F,Flx","1091","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cl*","V.J. King","(N/A)","G,Flx","1094","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663u*","Noah Kirkwood","(N/A)","G,Flx","1096","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0665a*","Reggie Kissoonlal","(N/A)","F,Flx","1097","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027or*","Brandon Knight","(N/A)","G,Flx","1098","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qts*","Nathan Knight","(N/A)","F,Flx","1099","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw9*","Bronson Koenig","(N/A)","G,Flx","1101","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cb*","Sagaba Konate","(N/A)","F,Flx","1102","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nl*","Furkan Korkmaz","(N/A)","G,Flx","1105","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g1*","Christ Koumadje","(N/A)","C,Flx","1106","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ik*","David Kramer","(N/A)","G,Flx","1107","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06452*","Tommy Kuhse","(N/A)","G,Flx","1108","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsh*","Rodions Kurucs","(N/A)","F,Flx","1110","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043pn*","Mindaugas Kuzminskas","(N/A)","F,Flx","1111","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se2*","Michale Kyser","(N/A)","F,Flx","1112","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y6*","Trevor Lacey","(N/A)","G,Flx","1114","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfc*","Jeremy Lamb","(N/A)","G,Flx","1116","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ou*","Romeo Langford","(N/A)","G,Flx","1117","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049dw*","Nicolas Laprovittola","(N/A)","G,Flx","1118","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m5*","Shane Larkin","(N/A)","G,Flx","1119","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm1*","Terry Larrier","(N/A)","F,Flx","1120","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n5*","Joffrey Lauvergne","(N/A)","F,C,Flx","1121","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sh*","Vic Law","(N/A)","G,F,Flx","1122","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q4*","Dedric Lawson","(N/A)","F,Flx","1124","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06psp*","Jaedon LeDee","(N/A)","F,Flx","1126","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewj*","T.J. Leaf","(N/A)","F,Flx","1127","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524h*","Jalen Lecque","(N/A)","G,Flx","1128","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uwn*","Marcus Lee","(N/A)","C,Flx","1130","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu4*","Saben Lee","(N/A)","G,Flx","1131","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mus*","Walt Lemon Jr.","(N/A)","F,Flx","1132","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfb*","Meyers Leonard","(N/A)","C,Flx","1134","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wy5*","Matt Lewis","(N/A)","G,Flx","1139","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uju*","Scottie Lewis","(N/A)","G,Flx","1141","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06h8i*","Scottie Lindsey","(N/A)","G,Flx","1143","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy1*","Zach Lofton","(N/A)","G,Flx","1147","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04846*","Shawn Long","(N/A)","F,C,Flx","1148","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060me*","Iffe Lundberg","(N/A)","G,Flx","1153","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nj*","Timothe Luwawu-Cabarrot","(N/A)","F,Flx","1155","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewo*","Tyler Lydon","(N/A)","F,Flx","1156","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043cl*","Sheldon Mac","(N/A)","G,Flx","1158","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pj*","Shelvin Mack","(N/A)","G,Flx","1160","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgh*","Daryl Macon","(N/A)","G,Flx","1161","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl4*","Josh Magette","(N/A)","G,Flx","1165","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz2*","Will Magnay","(N/A)","F,C,Flx","1166","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063rs*","Makur Maker","(N/A)","C,Flx","1168","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y7*","Matur Maker","(N/A)","C,Flx","1169","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgm*","Thon Maker","(N/A)","F,C,Flx","1170","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hqq*","Hunter Maldonado","(N/A)","G,Flx","1171","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qy9*","Karim Mane","(N/A)","G,Flx","1173","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hpm*","Kyle Mangas","(N/A)","G,Flx","1174","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7j*","Devyn Marble","(N/A)","G,F,Flx","1176","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051q4*","Vanja Marinkovic","(N/A)","G,F,Flx","1178","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03trs*","Derrick Marks","(N/A)","G,Flx","1180","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7j*","Jarell Martin","(N/A)","F,C,Flx","1182","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052c4*","Jeremiah Martin","(N/A)","G,Flx","1184","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057a2*","Kelan Martin","(N/A)","F,Flx","1185","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0725c*","Mitch Mascari","(N/A)","G,Flx","1187","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewy*","Frank Mason","(N/A)","G,Flx","1188","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vz*","CJ Massinburg","(N/A)","G,Flx","1190","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgl*","Yante Maten","(N/A)","F,Flx","1191","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw2*","Mangok Mathiang","(N/A)","F,C,Flx","1193","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055c5*","Dakota Mathias","(N/A)","G,Flx","1194","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyo*","Charles Matthews","(N/A)","G,Flx","1196","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055c6*","Luke Maye","(N/A)","F,Flx","1197","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06he0*","Matthew Mayer","(N/A)","F,Flx","1198","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jvs*","James Michael McAdoo","(N/A)","F,Flx","1200","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ll1*","Tahjere McCall","(N/A)","G,Flx","1201","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ny*","Patrick McCaw","(N/A)","G,F,Flx","1202","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrm*","Caleb McConnell","(N/A)","G,Flx","1203","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ad6*","Chris McCullough","(N/A)","F,Flx","1208","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6y*","K.J. McDaniels","(N/A)","F,Flx","1210","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qte*","Sean McDermott","(N/A)","F,Flx","1211","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fy*","William McDowell-White","(N/A)","G,Flx","1212","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6p*","Mitch McGary","(N/A)","F,C,Flx","1213","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fpq*","Darius McGhee","(N/A)","G,Flx","1214","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0392f*","Rodney McGruder","(N/A)","G,Flx","1217","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jwc*","Alfonzo McKinnie","(N/A)","F,Flx","1218","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wc6*","JaQuori McLaughlin","(N/A)","G,Flx","1219","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lu*","Ben McLemore","(N/A)","G,Flx","1220","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mom*","Jamuni McNeace","(N/A)","C,Flx","1221","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7m*","Jordan McRae","(N/A)","G,Flx","1222","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gwa*","Kennedy Meeks","(N/A)","C,Flx","1224","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055bw*","Nicolo Melli","(N/A)","F,Flx","1225","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfm*","Fab Melo","(N/A)","C,Flx","1226","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7n*","Jordan Mickey","(N/A)","F,C,Flx","1232","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cg*","Eric Mika","(N/A)","C,Flx","1233","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g2*","Isaiah Miles","(N/A)","F,Flx","1234","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nga*","Darius Miller","(N/A)","G,F,Flx","1237","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wy4*","Isaiah Miller","(N/A)","G,Flx","1239","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03woz*","Malcolm Miller","(N/A)","G,F,Flx","1240","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mol*","Seth Millner","(N/A)","F,Flx","1241","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064to*","Davion Mintz","(N/A)","G,Flx","1246","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p8*","Nikola Mirotic","(N/A)","F,Flx","1248","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qf7*","Trhae Mitchell","(N/A)","G,Flx","1249","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l17*","Naz Mitrou-Long","(N/A)","G,Flx","1250","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524i*","Adam Mokoka","(N/A)","G,Flx","1253","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623i*","Iverson Molinar","(N/A)","G,Flx","1254","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyg*","Greg Monroe","(N/A)","C,Flx","1256","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxk*","Luis Montero","(N/A)","F,Flx","1257","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz8*","EJ Montgomery","(N/A)","F,Flx","1258","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ya2*","Xavier Moon","(N/A)","G,Flx","1259","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04j1u*","Ben Moore","(N/A)","F,Flx","1261","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vxx*","Doral Moore","(N/A)","C,Flx","1262","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cej*","Omari Moore","(N/A)","G,F,Flx","1264","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gyn*","Eric Moreland","(N/A)","F,Flx","1267","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw7*","Jeremy Morgan","(N/A)","G,Flx","1268","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058a2*","Juwan Morgan","(N/A)","F,Flx","1269","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mns*","Matt Morgan","(N/A)","G,Flx","1270","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pq*","Darius Morris","(N/A)","G,Flx","1271","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mx3*","Jaylen Morris","(N/A)","G,Flx","1272","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663x*","Darryl Morsell","(N/A)","G,Flx","1275","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p5*","Donatas Motiejunas","(N/A)","F,C,Flx","1276","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fj7*","Johnathan Motley","(N/A)","F,Flx","1277","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r1s*","Trey Mourning","(N/A)","F,Flx","1278","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03acz*","Emmanuel Mudiay","(N/A)","G,Flx","1279","FA","","0","0","0%","0%","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
